Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
SNURF,0,0,0,10,1,1,0,0,0,24,3,0,0,10,0,1,1,1,0,48,0,48,6.681498285,2.688949838,17.83281895,10.2227949,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.120495647,0.044135109,15,25200070,25223729,233459.5,1194,7.37E-06,0.40251,-0.04394067,3,48.67568,95.94595,0.8991505,143.6426,22.10492,47.08135,1.77E-06,4,2.545454545,0,0
LGI1,0,11,0,9,3,2,0,0,2,105,11,0,0,48,0,0,3,2,0,186,0,150,6.681498285,2.688949838,18.89864773,9.057991723,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.569960988,0.028009237,10,95517566,95557915,488718.7,532,1.91E-06,0.40627,0.004297926,10,52.83784,97.40541,0.8876829,117.6459,8.32459,38.33643,0,2,2.408163265,0,0
CWH43,0,17,0,0,3,0,0,0,4,205,16,0,0,69,13,0,5,0,0,322,0,263,6.681498285,2.688949838,17.90927316,8.781359714,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,48988265,49064093,246165.2,439,9.93E-06,0.40491,0.04939225,9,51.10811,95.05405,0.8579208,151.0033,22.67869,40.92446,0,1,3.342857143,0,0
KRTAP25-1,1,2,0,1,7,0,0,0,0,13,0,0,0,7,0,0,7,0,0,24,0,30,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.625,0,0
SLC6A6,20,63,0,0,6,3,0,0,5,98,1,0,0,46,2,0,35,6,0,203,0,192,6.681498285,2.688949838,18.88749195,7.924812504,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.047179623,0.003219266,3,14444106,14530855,484954.2,242,2.48E-06,0.5154,0.0471743,8,44.59459,91.16216,0.8495199,157.9344,18.88197,51.98972,0,1,2.212765957,0,0
C10orf91,0,8,0,0,0,0,0,0,0,28,0,0,0,7,0,0,1,0,0,42,0,37,1.711752213,2.504444733,17.21951644,8.087462841,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.565938715,0.026628772,10,134258714,134261824,152611.8,271,3.98E-06,0.56278,-0.001326422,8,44.43243,87.24324,0.9001128,160.7213,28.0459,61.2694,0.000152065,24.91374182,3.5,0,0
RRM2,0,20,0,0,5,0,2,0,1,45,2,0,0,13,3,0,9,0,0,82,0,78,6.681498285,2.688949838,19.61896579,7.787902559,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.666467866,0.054396156,2,10262695,10271548,805186.8,220,1.89E-06,0.51892,0.04683254,12,57.2973,93.37838,0.9266359,149.4721,24.45902,42.76526,3.12E-05,27,3.571428571,0,1
STK39,0,31,0,1,6,0,0,0,0,80,7,0,0,25,4,0,8,1,0,145,0,126,6.681498285,2.688949838,17.04455848,9.938109326,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.181864155,0.011838764,2,168810531,169104105,135182.4,980,2.61E-06,0.4007,-0.000697372,3,52.32432,94.2973,0.7630537,112.9541,11.0918,38.61979,0.00012603,21,3.5,0,0
AC139100.2,0,10,0,4,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,22,0,20,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2,0,0
TAS2R60,0,0,1,0,3,0,0,0,0,104,3,0,0,55,0,0,3,0,0,163,0,135,6.681498285,2.688949838,18.50207619,8.569855608,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,143140546,143141501,371260.5,379,3.45E-06,0.48379,0.000769665,21,58.7027,99.13514,1,241.4721,57.75082,46.60156,0.000152065,24.91374182,1.910714286,0,0
UGT1A4,0,18,0,2,16,3,2,0,0,83,5,0,0,44,0,0,18,3,0,152,0,158,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,2.022222222,0,0
EXOC3L1,0,1,0,0,1,0,1,0,1,84,4,0,0,49,1,0,2,0,0,140,0,125,6.681498285,2.688949838,20.08146783,7.238404739,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,67218283,67224107,1109491,150,1.56E-06,0.55169,0.04626712,34,41.91892,76.64865,0.9700853,85.15082,6.396721,61.34989,0.000152065,24.91374182,1.78,0,0
KRT38,0,9,0,0,0,1,0,0,0,106,4,0,0,59,3,1,0,1,0,182,0,156,6.681498285,2.688949838,20.33358887,8.731319031,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,39592621,39597596,1321356,424,2.85E-06,0.44664,-0.005584705,49,66.62162,97.59459,0.9406045,110.6,10.69836,57.93717,0.000168036,46,1.9,0,0
SLFN14,0,2,0,1,5,1,0,0,0,87,4,1,0,22,0,0,5,1,0,117,0,87,6.681498285,2.688949838,18.70293689,8.594903589,-0.005184029,0.02706915,0.053141743,0.012824169,-0.104052976,0.035677012,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,4,0,0
NAGA,0,11,0,9,4,1,0,0,1,52,3,1,0,39,2,0,4,1,0,118,0,109,6.681498285,2.688949838,20.33333882,8.50779464,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.149574896,0.02110038,22,42454339,42466846,1321127,363,2.28E-06,0.46834,0.06491434,27,49.83784,94.27027,0.8943597,175.8951,30.54754,57.37801,6.64E-06,4,1.45,0,0
TLR4,0,13,1,14,6,3,0,0,0,345,39,0,0,128,6,1,7,3,0,546,0,421,6.681498285,2.688949838,15.84263737,9.884170519,-0.016892673,0.024463315,0.04640631,0.010472577,-0.10808337,0.030532677,0.23236892,0.042096009,9,120466460,120479764,58762.69,944,6.10E-06,0.38597,-0.007889633,2,55.45946,98.89189,0.9700852,123.9967,10.6459,41.69151,0.000113125,30,3.046511628,0,1
CALB2,0,26,0,3,3,0,1,0,0,63,5,0,0,41,4,0,7,0,0,139,0,120,4.36137627,8.488178861,18.61766762,9.342074668,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.47543751,0.029401789,16,71392616,71424339,402230.8,648,3.38E-06,0.43401,0.000270565,10,47.51351,93,0.8263038,150.5049,20.75082,51.14445,4.32E-08,4,1.714285714,0,0
PSEN1,0,12,0,8,3,1,1,0,6,63,3,0,0,20,5,1,5,1,0,117,0,112,6.681498285,2.688949838,18.85728853,8.076815597,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.054041149,0.004306678,14,73603143,73690398,474907,269,2.54E-06,0.41608,0.03896107,6,49.62162,96.91892,0.8730431,148.1082,23.97377,40.02361,0.000695086,82,3.428571429,0,0
ANAPC13,0,11,0,1,2,0,0,0,0,8,0,0,0,4,0,0,3,0,0,23,0,24,10.17401516,0.270464256,17.95460812,7.562242424,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.104091315,0.000683732,3,134196547,134204863,254023.5,188,3.07E-06,0.440025,0.0161739,11,67.2973,100,0.8457958,222.741,44.36066,41.01976,1.28E-05,16,1.6,0,0
SMCR8,0,5,0,9,6,1,1,0,0,133,3,0,0,47,0,0,7,1,0,197,0,162,6.681498285,2.688949838,19.86833275,7.994353437,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.170810721,0.019569248,17,18218594,18231369,957114,254,3.50E-06,0.5164,0.008705709,19,50.62162,96.21622,0.9739474,135.7246,16.11148,51.66615,1.16E-06,5,2.854166667,0,0
CTB-134H23.3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5,0,0,40,0,40,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
ACTG1,1,23,0,0,1,1,2,0,0,80,2,0,0,24,1,1,6,1,0,129,0,121,16.05691696,0.432385734,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.151742285,0.039779843,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000463688,102,3.36,0,0
UTS2,21,0,5,0,3,0,0,0,11,22,2,0,0,8,0,0,3,1,0,68,0,68,6.681498285,2.688949838,18.51882025,8.700439718,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.472295272,0.060356293,1,7907673,7913551,375594.5,415,1.96E-06,0.42601,0.02315028,5,51.2973,99.24324,0.8953094,128.8197,16.50164,38.41033,0,1,2.666666667,0,0
ARPP19,0,38,0,0,0,1,0,0,2,17,2,0,0,7,1,0,9,2,0,57,0,62,11.66421912,0.370647747,18.84145532,8.596189756,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,52839432,52861213,469723.5,386,2.75E-06,0.41133,0.01454893,13,46.05405,88.62162,0.8914649,113.9607,14.60656,42.31632,0.000133037,8,2.625,0,0
SPANXN4,0,3,0,8,0,0,0,0,0,17,4,0,0,6,0,0,0,0,0,38,0,32,6.681498285,2.688949838,11.43943146,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,23,142113704,142122065,2776.231,443.4357224,6.86E-06,0.37785,-0.01900757,2,34.54054,89.13514,0.7694646,13.56393,0,40.64194,0,1,3,0,0
IL17F,0,14,0,11,0,0,0,0,1,41,3,0,0,14,0,0,0,0,0,84,0,75,6.681498285,2.688949838,18.25625385,8.741466986,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.652254854,0.049464735,6,52101484,52109298,313096.8,427,3.22E-06,0.41766,0.02333027,4,51.51351,98,0.911757,89.99016,4.072131,48.61674,0,1,2.933333333,0,0
UCK2,0,27,0,3,1,1,0,0,0,57,9,0,0,32,1,1,8,4,0,120,0,113,6.681498285,2.688949838,18.29614907,8.658211483,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.082283367,0.000548494,1,165796890,165877337,321875.8,403,4.48E-06,0.41039,0.000599194,7,55.54054,92.94595,0.8599205,161.6852,25.97049,52.75444,3.38E-05,6,2.060606061,0,0
SNORD116-23,2,0,41,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,54,0,53,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
GGA2,0,17,0,0,1,0,1,0,0,98,7,0,0,31,7,0,2,1,0,159,0,136,6.681498285,2.688949838,19.00404898,9.296916207,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.03862339,0.000576542,16,23474864,23521815,525760.5,628,2.71E-06,0.47583,0.03643617,7,48.59459,96.37838,0.8594559,122.2623,14.36393,49.78614,0.000115199,34,3.5,0,0
PAM16,0,0,0,4,0,0,0,0,3,16,0,0,0,4,0,0,0,0,0,27,0,25,6.681498285,2.688949838,19.69647994,7.339850003,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,4390253,4401300,849631.8,161,1.80E-06,0.55588,0.03721791,17,40.54054,81.24324,0.8490925,70.99672,6.04918,55.81809,0.000228581,23,3.2,0,0
SRPRB,0,3,0,1,0,1,1,0,0,36,3,0,0,9,5,0,2,1,0,56,0,51,6.681498285,2.688949838,18.97076902,9.033423002,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.038537221,0.000653043,3,133502877,133540335,513771.1,523,2.86E-06,0.43098,0.02308298,7,56.27027,94.91892,0.8577835,163.1508,25.10492,44.61641,0.000819508,116,4.5,0,0
LYPD6,0,37,0,4,0,0,0,0,0,24,1,1,0,10,1,0,1,0,0,77,0,66,6.681498285,2.688949838,16.68180117,9.303780748,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,150187113,150330137,105128,631,2.61E-06,0.3981967,-0.007804892,4,56.2973,99.2973,0.8295956,146.4951,21.16066,47.06113,6.14E-05,30,2.363636364,0,0
GPR137,0,6,0,0,4,0,1,0,19,72,3,1,0,34,1,0,6,1,0,134,0,113,6.681498285,2.688949838,20.62220647,8.011227255,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.57864653,0.027879249,11,64051811,64056972,1613996,257,2.17E-06,0.56543,0.06468851,33,45.40541,85.24324,0.9604188,153.2984,25.15738,62.24027,0.000152065,24.91374182,2.171428571,0,0
OSGEP,0,14,0,2,3,0,0,0,0,58,3,0,0,18,3,0,3,1,0,97,0,87,6.681498285,2.688949838,18.8253141,8.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.140424394,0.015876668,14,20915217,20923198,464497.4,395,4.21E-06,0.46254,0.01736308,26,55.08108,98.27027,0.9249307,167.9443,28.47869,47.92591,0.000207248,69,3.368421053,0,0
PYY2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,17,0,16,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.777466555,0.01301214,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SVOP,0,27,0,0,2,1,0,0,0,64,6,0,0,31,2,0,5,1,0,127,0,107,6.681498285,2.688949838,19.13301876,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,109304658,109458845,574925.8,443.4357224,2.37E-06,0.459555,0.03196701,11,53.05405,97.91892,0.8032854,132.7246,27.75738,53.39528,0,1,2.28125,0,0
CD80,0,14,0,10,1,0,1,0,1,61,4,0,0,21,1,0,2,1,0,111,0,85,3.764901703,3.030198004,18.14918445,9.22881869,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.7227812,0.033898725,3,119243142,119278481,290701.6,599,3.21E-06,0.39818,0.0381062,10,66.02703,99.10811,0.7302652,142.2885,21.15082,41.18429,4.19E-07,6,3,0,1
JAGN1,0,9,0,6,0,1,1,0,0,21,3,0,0,12,0,0,3,1,0,49,0,50,6.681498285,2.688949838,19.85844048,7.417852515,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.067268517,0.001078508,3,9932271,9936029,950573.7,170,2.18E-06,0.49323,0.05360068,20,46.91892,87.72973,0.9490865,85.6623,5.419672,51.42791,5.74E-05,11,1.923076923,0,0
RASGEF1A,18,12,0,0,1,1,0,0,1,87,6,0,0,26,4,0,4,3,0,149,0,132,6.681498285,2.688949838,18.69463743,8.945443836,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.811669476,0.042829435,10,43689984,43762367,424273.2,492,3.67E-06,0.507275,-0.01055326,5,47.16216,87.86486,0.8256605,87.03607,8.636066,56.98003,0,1,3.62962963,0,0
COG1,0,0,0,5,2,1,1,1,2,107,5,0,0,36,3,1,3,2,0,159,0,137,6.681498285,2.688949838,17.75790691,7.977279923,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.065906641,0.000311495,17,71189173,71204643,221646.4,251,2.52E-06,0.46177,-0.01099427,3,54.48649,94.35135,0.8477871,131.2787,17.34426,49.15288,1.81E-05,15,3.162162162,0,0
TIAM2,0,12,0,0,9,2,4,0,42,346,13,0,0,139,9,1,25,3,0,549,0,418,6.681498285,2.688949838,16.88077328,8.503825738,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.915212302,0.010242271,6,155411423,155578856,120674.5,362,2.89E-06,0.433285,0.0266267,5,52.81081,97.32432,0.8750242,124.3115,13.67213,47.0333,2.35E-06,9,2.642857143,0,0
CCDC12,0,7,0,1,0,0,0,0,0,16,0,0,0,8,2,0,1,0,0,33,0,30,9.299641184,0.564152457,18.90125317,8.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.044282596,0.000344546,3,46963220,47018270,489602.1,371,1.62E-06,0.527415,0.04305189,19,40.81081,82.51351,0.8201502,117.6066,21.55082,57.94509,2.77E-05,23,2,0,0
HIBCH,0,7,0,8,2,3,0,0,0,51,3,0,0,11,1,0,2,3,0,81,0,78,6.681498285,2.688949838,18.9288234,8.882643049,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.076159666,0.001697096,2,191069361,191184771,499048.5,471,2.22E-06,0.38684,0.02388604,10,48.78378,95.81081,0.8328626,83.62623,3.344262,35.68751,2.95E-05,31,4.833333333,0,0
ARMS2,0,2,0,5,1,0,0,1,0,17,1,0,0,6,0,0,1,1,0,31,0,31,0.473561288,0.382007249,17.94852579,8.129283017,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,124214179,124216867,252954.8,279,2.36E-06,0.41402,0.005076938,8,49.83784,94.45946,0.9035977,152.1541,18.82951,54.28657,0.000152065,24.91374182,2.714285714,0,0
CTC-432M15.3,0,13,0,0,0,0,0,0,0,18,2,0,0,11,1,0,1,0,0,44,0,42,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.75,0,0
CDH26,0,17,0,20,3,4,1,0,29,194,10,0,0,89,3,0,4,4,0,362,0,276,3.816871108,5.341433438,16.16737286,9.743151394,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.490053336,0.082126293,20,58533471,58588167,73596.69,856,4.36E-06,0.36966,-0.03610035,10,55.05405,97.86486,0.8909804,147.6164,21.12459,46.57564,0.000152065,24.91374182,2.344444444,0,0
MIR1205,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SRL,0,18,0,0,2,0,0,0,0,96,3,0,0,39,2,0,2,0,0,158,0,131,6.681498285,2.688949838,19.65520314,7.276124405,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,4239377,4292081,825667.5,154,1.73E-06,0.48622,0.03182952,18,47.86486,95.24324,0.8909435,141.5213,19.53115,51.73671,0.000152065,24.91374182,2.525,0,0
SLC1A4,0,4,0,4,1,0,0,0,0,49,1,0,0,39,2,0,1,0,0,99,0,89,6.681498285,2.688949838,19.3175822,8.413627929,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.104037468,0.005830458,2,65215579,65250997,653387.8,340,2.12E-06,0.44834,0.03572771,6,52.27027,87.78378,0.8714245,114.4131,14.61311,49.16014,4.11E-06,3,1.3,0,0
PHOSPHO2,0,0,0,4,1,1,0,0,0,50,2,0,0,13,0,0,1,1,0,69,0,60,6.681498285,2.688949838,18.39912978,8.622051819,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,170550975,170558216,345691.5,393,2.30E-06,0.37734,0.0345862,14,53.16216,98.81081,0.9198696,121.0787,8.75082,33.79934,0,1,3.785714286,0,0
AC011467.1,43,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,161,0,136,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
AC104304.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
CYP4F30P,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,7,0,7,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
PSAT1,0,9,0,2,2,4,0,0,0,62,3,0,0,28,2,0,2,5,0,105,0,98,6.681498285,2.688949838,17.92270866,9.317412614,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.099276471,0.015758233,9,80912059,80945007,248468.4,637,3.43E-06,0.4191,-0.01956391,5,52.91892,95.97297,0.8911839,165.5508,25.69508,43.22985,0.000114758,37,2.448275862,0,0
RP11-290F5.2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
LCE2B,0,21,0,2,4,0,0,0,0,60,1,1,0,15,0,0,4,0,0,100,0,94,6.681498285,2.688949838,17.368017,9.677719642,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.250656895,0.097507511,1,152658599,152659874,169157.6,818,4.05E-06,0.41205,0.0241362,31,47.24324,92.13514,0.9213415,253.2656,57.12787,60.20116,0.000152065,24.91374182,3.8125,0,0
EMC7,0,18,0,1,1,1,0,1,0,39,2,0,0,11,0,0,3,2,0,69,0,70,6.681498285,2.688949838,18.64439534,8.588714636,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,34376226,34394053,409752.1,384,3.05E-06,0.40347,0.001438692,5,46.51351,93.89189,0.7897602,129.8066,14.6918,47.3811,0.000123685,22,3.583333333,0,0
CD3EAP,0,5,0,8,13,2,0,0,0,55,1,0,0,26,1,0,14,2,0,95,0,98,8.81664248,0.428599716,20.26413903,7.584962501,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.062321431,0.000349603,19,45909467,45914024,1259254,191,2.11E-06,0.53348,0.03895806,32,43.40541,90.37838,0.1382707,92.42951,9.937705,58.97394,4.42E-06,17,2.185185185,0,0
PXMP2,0,4,0,0,1,0,1,0,0,20,2,0,0,14,1,0,2,0,0,41,0,41,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,1.24E-05,8,1.533333333,0,0
DPP7,0,7,0,0,7,0,0,0,0,41,3,0,0,25,2,0,7,0,0,78,0,76,6.681498285,2.688949838,20.7156646,7.665335917,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.104568789,0.013581173,9,140004993,140009195,1722012,202,4.13E-06,0.57195,0.03571653,48,34.2973,64.32432,0.9570715,48.55738,1.081967,64.16355,2.90E-06,9,1.769230769,0,0
PDXK,0,70,0,1,2,1,0,0,58,27,3,0,0,23,4,1,10,3,0,177,0,159,6.681498285,2.688949838,19.81094185,7.417852515,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.039443865,0.000265696,21,45138978,45182187,919787,170,2.47E-06,0.48308,0.06774246,11,38.2973,82.78378,0.8074793,78.17705,4.862295,54.30477,3.95E-05,23,1.458333333,0,0
GINS4,0,7,0,1,1,1,0,0,0,33,3,0,0,34,1,0,1,1,0,79,0,73,6.681498285,2.688949838,18.31032831,8.957102042,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,8,41386725,41402563,325054.9,496,3.20E-06,0.43408,0.02869618,4,54.27027,99.56757,0.8410747,114.8262,11.4623,47.98898,1.98E-05,29,1.085714286,0,0
ITSN1,0,6,0,2,15,7,2,0,42,265,29,0,0,88,20,0,19,11,0,446,0,334,6.681498285,2.688949838,19.81381688,8.535275377,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.058598934,0.000443187,21,35014784,35261609,921621.8,370,2.20E-06,0.4181667,0.04442235,13,48.13514,97.40541,0.8624267,114.0951,11.6918,44.16204,0.002275365,124,3.606741573,0,0
