gene,transcript,protein_change,score,pvalue,qvalue,info
C9orf131,ENST00000312292,.,.,1.1811102229352168,0.327652999912,"PROT_RANGE=194-203,342-342,453-453,487-489,751-756,891-896,1014-1015;CLUSTER_MUT_COUNT=5,6,2,3,4,4,3"
GABPB2,ENST00000368918,.,.,0.2713097061765948,0.599316450835,PROT_RANGE=440-440;CLUSTER_MUT_COUNT=2
UTRN,ENST00000367545,.,.,0.3488972311453817,0.568182699607,"PROT_RANGE=91-98,292-300,547-552,657-657,957-962,1022-1024,1037-1037,1151-1159,1966-1967,2726-2739,2859-2859,3102-3102;CLUSTER_MUT_COUNT=4,5,3,2,4,3,2,4,3,6,2,2"
ACRC,ENST00000373695,.,.,0.5595519416189376,0.502218834872,"PROT_RANGE=218-222,237-239,247-247,276-276,292-298;CLUSTER_MUT_COUNT=3,4,2,2,6"
DNHD1,ENST00000254579,.,.,0.2171961145219672,0.633470854577,"PROT_RANGE=370-370,459-463,504-504,1863-1863,4428-4428;CLUSTER_MUT_COUNT=2,3,2,2,2"
PPTC7,ENST00000354300,.,.,1.1092986415338715,0.346925520334,"PROT_RANGE=117-117,138-145;CLUSTER_MUT_COUNT=2,4"
APBA1,ENST00000265381,.,.,0.6692516860810098,0.470111446076,"PROT_RANGE=192-192,276-280,409-419,447-450,492-492,560-566;CLUSTER_MUT_COUNT=2,4,4,4,2,6"
WDR19,ENST00000399820,.,.,0.1614492838756037,0.691915388025,PROT_RANGE=467-467;CLUSTER_MUT_COUNT=2
CHPT1,ENST00000229266,.,.,0.3620944415902824,0.561794240277,PROT_RANGE=119-123;CLUSTER_MUT_COUNT=4
CCDC122,ENST00000444614,.,.,0.5893858177039114,0.491066608171,PROT_RANGE=170-171;CLUSTER_MUT_COUNT=3
MYH10,ENST00000360416,.,.,0.28859963755807794,0.5933848247300001,"PROT_RANGE=205-205,444-444,1349-1349,1419-1422,1575-1575;CLUSTER_MUT_COUNT=3,2,2,4,2"
POLR3E,ENST00000299853,.,.,0.3686688557412195,0.560537778968,"PROT_RANGE=33-33,469-476;CLUSTER_MUT_COUNT=2,4"
F2RL1,ENST00000296677,.,.,0.9855003088058064,0.383775979349,"PROT_RANGE=340-340,349-350,361-365;CLUSTER_MUT_COUNT=2,3,3"
DNAH11,ENST00000328843,.,.,0.686720087576343,0.466578206102,"PROT_RANGE=51-54,279-285,352-358,438-438,641-641,698-709,929-952,1068-1073,1268-1268,1305-1308,1377-1381,1450-1459,1562-1562,1648-1650,1683-1683,1784-1784,1839-1845,1855-1863,2071-2078,2142-2142,2167-2167,2498-2508,2520-2542,2680-2687,2785-2785,2841-2865,3214-3216,3359-3363,3398-3398,3436-3437,3519-3519,3548-3554,3563-3563,3861-3866,3964-3964,4411-4428;CLUSTER_MUT_COUNT=3,5,4,2,2,6,9,3,2,4,4,4,2,4,2,2,5,6,7,2,2,4,9,5,2,11,3,3,2,3,2,4,2,4,2,7"
ARFGEF1,ENST00000262215,.,.,0.23036054712952989,0.625234593942,"PROT_RANGE=53-53,276-281,933-933,1732-1740;CLUSTER_MUT_COUNT=2,3,2,4"
WDR91,ENST00000354475,.,.,0.5518185526093465,0.503991691089,"PROT_RANGE=4-8,123-123,545-547,585-585;CLUSTER_MUT_COUNT=3,2,3,2"
RRP12,ENST00000370992,.,.,0.9737051400043286,0.388640605196,"PROT_RANGE=73-73,130-136,436-436,616-623,997-1001,1080-1082,1103-1106,1204-1210,1296-1296;CLUSTER_MUT_COUNT=2,4,2,5,3,3,3,4,2"
SLC38A1,ENST00000398637,.,.,0.3547684896073633,0.5642373162919999,"PROT_RANGE=306-311,376-381;CLUSTER_MUT_COUNT=4,3"
SLC30A4,ENST00000261867,.,.,0.6281594844971939,0.484559188828,"PROT_RANGE=9-12,109-109;CLUSTER_MUT_COUNT=3,2"
MEGF6,ENST00000356575,.,.,0.3173044366905593,0.579526917375,"PROT_RANGE=288-288,749-749,1435-1440;CLUSTER_MUT_COUNT=2,2,4"
KLHDC1,ENST00000359332,.,.,0.32087909659588726,0.5773939064729999,PROT_RANGE=199-199;CLUSTER_MUT_COUNT=2
TAF1C,ENST00000567759,.,.,0.30062790223977,0.5867612970589999,"PROT_RANGE=534-534,707-707;CLUSTER_MUT_COUNT=2,3"
KCNG1,ENST00000371571,.,.,0.649115018674551,0.477007040739,"PROT_RANGE=167-167,250-250,325-325,355-358,465-465,476-480;CLUSTER_MUT_COUNT=2,2,2,3,2,3"
NDUFS3,ENST00000263774,.,.,0.35774777988261486,0.561794240277,PROT_RANGE=5-5;CLUSTER_MUT_COUNT=2
DUSP22,ENST00000344450,.,.,1.9258187001236693,0.162324823357,"PROT_RANGE=19-27,36-40,112-124,142-147,161-163,168-182;CLUSTER_MUT_COUNT=4,5,7,6,4,7"
ALPPL2,ENST00000295453,.,.,0.5674915916234181,0.499438569887,"PROT_RANGE=67-68,159-159,187-193;CLUSTER_MUT_COUNT=3,2,4"
PLCL1,ENST00000428675,.,.,1.5508147891420312,0.234917790815,"PROT_RANGE=101-101,123-133,149-159,287-300,357-363,370-370,440-447,482-482,548-549,622-622,759-762,776-780,790-801,811-815,824-829,836-841,852-859,907-911,1002-1012,1078-1078;CLUSTER_MUT_COUNT=2,5,4,10,5,2,7,2,3,2,3,4,5,5,5,4,6,4,6,3"
BTAF1,ENST00000265990,.,.,0.4186426290067991,0.546107299488,"PROT_RANGE=8-9,71-78,494-496,1365-1370,1513-1518,1613-1617;CLUSTER_MUT_COUNT=3,5,3,3,4,3"
GHR,ENST00000230882,.,.,1.0502181072909618,0.363612115991,"PROT_RANGE=142-152,201-208,223-229,267-267,299-302,316-321,329-344,352-364,485-485,502-504;CLUSTER_MUT_COUNT=7,5,4,2,4,5,6,7,2,3"
MSI2,ENST00000284073,.,.,0.3734889187876488,0.558631490763,PROT_RANGE=269-279;CLUSTER_MUT_COUNT=4
PCDHA6,ENST00000529310,.,.,1.6554540264749225,0.212117992915,"PROT_RANGE=67-73,221-228,242-248,275-282,319-324,348-348,356-356,393-395,434-436,497-509,537-543,601-612,619-627,635-635,639-643,710-718,730-737,757-766;CLUSTER_MUT_COUNT=4,4,5,5,5,2,2,3,3,6,6,9,7,2,6,4,6,6"
MYO6,ENST00000369977,.,.,0.504458570938986,0.518666407553,"PROT_RANGE=108-108,210-210,538-542,556-556,928-928,1174-1174,1280-1285;CLUSTER_MUT_COUNT=2,2,4,2,2,2,3"
BCL11A,ENST00000335712,.,.,0.5946802328499294,0.491066608171,"PROT_RANGE=125-125,204-206,409-411,431-435,492-497,529-556,571-579,671-677,770-781;CLUSTER_MUT_COUNT=2,3,3,3,3,9,5,4,7"
AHCY,ENST00000217426,.,.,0.3262988652511651,0.576898005578,PROT_RANGE=427-427;CLUSTER_MUT_COUNT=3
TAT,ENST00000355962,.,.,1.4226133101951077,0.262315394157,"PROT_RANGE=92-97,193-194,281-281,290-291,325-325,367-369,419-433;CLUSTER_MUT_COUNT=3,3,2,3,2,4,6"
KIAA0226,ENST00000296343,.,.,0.4954219625207605,0.522078458074,"PROT_RANGE=60-60,93-93,261-261,542-547,792-792;CLUSTER_MUT_COUNT=2,2,2,4,2"
BTBD18,ENST00000422652,.,.,0.5951962641168899,0.491066608171,PROT_RANGE=436-436;CLUSTER_MUT_COUNT=2
HIPK1,ENST00000369558,.,.,0.31476508287491767,0.581222898316,"PROT_RANGE=306-311,679-693,1068-1069;CLUSTER_MUT_COUNT=4,6,3"
CSK,ENST00000220003,.,.,0.2900805046019582,0.5925632402009999,PROT_RANGE=7-10;CLUSTER_MUT_COUNT=3
GABRA4,ENST00000264318,.,.,0.9139430349420987,0.397969436669,"PROT_RANGE=22-32,64-64,170-181,328-353,375-378,446-462,465-483,497-503,509-514;CLUSTER_MUT_COUNT=4,2,6,13,3,9,8,5,5"
NUTF2,ENST00000219169,.,.,0.9402987085552863,0.39062456522,PROT_RANGE=70-70;CLUSTER_MUT_COUNT=2
COPB1,ENST00000249923,.,.,0.28595761953564575,0.594926518499,"PROT_RANGE=141-141,701-701;CLUSTER_MUT_COUNT=3,2"
SPTBN1,ENST00000356805,.,.,0.4518079818701693,0.535040097857,"PROT_RANGE=38-44,456-456,995-995,1069-1072,1203-1203,1220-1227,1463-1466,1540-1540,1982-1982,2196-2198;CLUSTER_MUT_COUNT=5,2,2,3,2,4,3,2,2,3"
FURIN,ENST00000268171,.,.,0.1870169150838628,0.660578660977,PROT_RANGE=693-698;CLUSTER_MUT_COUNT=3
GRHPR,ENST00000318158,.,.,0.32087909659588726,0.5773939064729999,PROT_RANGE=163-163;CLUSTER_MUT_COUNT=2
TIMM44,ENST00000270538,.,.,0.5081983899875648,0.517998556688,"PROT_RANGE=83-85,110-110;CLUSTER_MUT_COUNT=3,2"
NEURL2,ENST00000372518,.,.,0.8573223737198743,0.415432724909,"PROT_RANGE=123-123,199-199;CLUSTER_MUT_COUNT=2,2"
LPAR2,ENST00000542587,.,.,0.9910800728205764,0.382074926475,"PROT_RANGE=11-23,76-78,210-210;CLUSTER_MUT_COUNT=5,3,2"
LRTM2,ENST00000543818,.,.,2.1471746087109973,0.137756381612,"PROT_RANGE=139-139,197-197,204-207,222-229,240-245,281-283,319-320;CLUSTER_MUT_COUNT=3,2,3,4,4,5,3"
MCOLN3,ENST00000370589,.,.,0.7027035131770413,0.464368846008,"PROT_RANGE=129-134,141-141,431-433,485-487;CLUSTER_MUT_COUNT=4,2,3,3"
NF2,ENST00000338641,.,.,0.9799408525508936,0.386295239891,"PROT_RANGE=57-59,143-155,161-171,221-227,288-288,427-427,463-466;CLUSTER_MUT_COUNT=3,8,4,4,2,2,5"
PTGIR,ENST00000291294,.,.,0.26217527587569833,0.604709253782,PROT_RANGE=146-146;CLUSTER_MUT_COUNT=2
TAF1B,ENST00000263663,.,.,0.3590118581549919,0.561794240277,"PROT_RANGE=279-279,320-324;CLUSTER_MUT_COUNT=2,3"
OSGEP,ENST00000206542,.,.,0.5951962641168899,0.491066608171,"PROT_RANGE=11-11,247-247;CLUSTER_MUT_COUNT=2,2"
MAD2L2,ENST00000235310,.,.,1.078084160276997,0.355896406133,PROT_RANGE=142-142;CLUSTER_MUT_COUNT=3
NAMPT,ENST00000222553,.,.,0.5699993548934393,0.498147066649,"PROT_RANGE=106-110,421-423;CLUSTER_MUT_COUNT=3,3"
COLQ,ENST00000383788,.,.,0.7143579017891541,0.460215849238,"PROT_RANGE=89-92,220-220,334-336;CLUSTER_MUT_COUNT=3,2,3"
TIMP1,ENST00000218388,.,.,0.6774891289002389,0.466578206102,PROT_RANGE=102-102;CLUSTER_MUT_COUNT=2
URGCP,ENST00000453200,.,.,0.5570372000986161,0.503069268195,"PROT_RANGE=126-127,220-220,483-483,536-544,673-674,736-736;CLUSTER_MUT_COUNT=3,2,2,4,3,2"
THOC3,ENST00000265097,.,.,0.9402987085552863,0.39062456522,PROT_RANGE=331-331;CLUSTER_MUT_COUNT=2
HK2,ENST00000290573,.,.,0.2798767799337138,0.596458165234,"PROT_RANGE=742-742,789-789,910-912;CLUSTER_MUT_COUNT=2,2,3"
CMPK1,ENST00000371873,.,.,0.7470397168215501,0.450671158572,PROT_RANGE=189-189;CLUSTER_MUT_COUNT=3
GCNT1,ENST00000442371,.,.,0.40424847459856855,0.548536207672,"PROT_RANGE=366-366,399-413;CLUSTER_MUT_COUNT=2,6"
ALS2CL,ENST00000318962,.,.,1.1721946037665492,0.3285003138,"PROT_RANGE=90-94,189-189,590-590,666-666,711-715,890-890;CLUSTER_MUT_COUNT=3,2,2,2,3,3"
DNMT3L,ENST00000270172,.,.,0.6440772221323937,0.478793571068,"PROT_RANGE=16-28,47-47,204-204,234-244;CLUSTER_MUT_COUNT=5,2,2,4"
STK24,ENST00000376547,.,.,0.5933781395789811,0.491066608171,"PROT_RANGE=331-336,346-346,405-405;CLUSTER_MUT_COUNT=4,2,2"
MBNL1,ENST00000282486,.,.,0.8573223737198743,0.415432724909,"PROT_RANGE=9-9,93-93,132-132,299-299;CLUSTER_MUT_COUNT=2,2,2,2"
ROCK2,ENST00000315872,.,.,0.7839337270626319,0.437757647466,"PROT_RANGE=82-82,104-107,138-138,612-617,777-777,796-799,937-937,1343-1347;CLUSTER_MUT_COUNT=2,3,4,3,2,4,2,5"
HSPBAP1,ENST00000306103,.,.,0.5054092143852303,0.518330860036,"PROT_RANGE=282-282,301-301;CLUSTER_MUT_COUNT=2,2"
HSPA1L,ENST00000375654,.,.,0.7647873619640175,0.4456804135399999,"PROT_RANGE=99-99,262-263,389-389,578-581,595-595;CLUSTER_MUT_COUNT=2,3,3,4,2"
SMPD3,ENST00000219334,.,.,0.6887802380318814,0.466578206102,"PROT_RANGE=219-219,245-245,578-578,603-605;CLUSTER_MUT_COUNT=2,2,2,3"
GNPAT,ENST00000366647,.,.,0.19058536480185412,0.656395224218,PROT_RANGE=623-623;CLUSTER_MUT_COUNT=2
MRPS18B,ENST00000259873,.,.,0.40256676216885473,0.548905457299,PROT_RANGE=89-91;CLUSTER_MUT_COUNT=3
ASRGL1,ENST00000415229,.,.,0.26217527587569833,0.604709253782,PROT_RANGE=298-298;CLUSTER_MUT_COUNT=2
MAP2K1,ENST00000307102,.,.,3.8927464018338767,0.0197445921056,"PROT_RANGE=53-57,118-130,203-203,294-294,313-313;CLUSTER_MUT_COUNT=9,27,5,2,2"
CCDC50,ENST00000392456,.,.,0.7641969725735708,0.4456804135399999,"PROT_RANGE=19-20,103-103,132-132;CLUSTER_MUT_COUNT=4,3,2"
TPRN,ENST00000409012,.,.,0.5054092143852303,0.518330860036,"PROT_RANGE=315-315,704-704;CLUSTER_MUT_COUNT=2,2"
CD300C,ENST00000330793,.,.,2.289146352006658,0.117420640029,"PROT_RANGE=10-10,31-44,81-84,102-105,140-142;CLUSTER_MUT_COUNT=3,7,3,4,4"
TULP3,ENST00000397132,.,.,0.45427475071425677,0.53417987017,"PROT_RANGE=198-208,208-211;CLUSTER_MUT_COUNT=6,3"
LTB,ENST00000429299,.,.,0.5918418045562869,0.491066608171,PROT_RANGE=15-18;CLUSTER_MUT_COUNT=3
FAM155B,ENST00000252338,.,.,1.013753841358308,0.374703148267,"PROT_RANGE=163-163,203-203,407-415;CLUSTER_MUT_COUNT=3,2,8"
FKBP8,ENST00000608443,.,.,0.27155596206270394,0.599316450835,PROT_RANGE=189-194;CLUSTER_MUT_COUNT=5
SERPINB5,ENST00000382771,.,.,0.8495518077017885,0.419923207759,"PROT_RANGE=55-59,76-76,224-224;CLUSTER_MUT_COUNT=5,2,2"
SHROOM4,ENST00000376020,.,.,0.32872167707469124,0.575293973772,"PROT_RANGE=406-414,463-463,731-735,1034-1034,1314-1319,1466-1466;CLUSTER_MUT_COUNT=4,2,3,2,3,2"
NAP1L3,ENST00000373079,.,.,0.4765126005426771,0.526306073877,"PROT_RANGE=196-200,333-333,502-505;CLUSTER_MUT_COUNT=3,2,6"
CAPNS2,ENST00000457326,.,.,2.001696021187234,0.150053397146,PROT_RANGE=201-204;CLUSTER_MUT_COUNT=3
ST6GALNAC6,ENST00000373146,.,.,0.30603456362174264,0.582292273576,PROT_RANGE=221-221;CLUSTER_MUT_COUNT=2
CHST13,ENST00000319340,.,.,0.7474117775796574,0.450671158572,"PROT_RANGE=123-124,305-313;CLUSTER_MUT_COUNT=3,5"
RGS19,ENST00000395042,.,.,0.6512071452846301,0.476236863872,PROT_RANGE=115-124;CLUSTER_MUT_COUNT=5
ADA,ENST00000372874,.,.,1.0152642462686827,0.374212611975,"PROT_RANGE=12-12,53-53,214-222;CLUSTER_MUT_COUNT=2,2,6"
MAPK4,ENST00000400384,.,.,1.177805799346166,0.328334234112,"PROT_RANGE=70-76,114-114,275-280,331-338,394-398,558-567,585-585;CLUSTER_MUT_COUNT=4,3,4,5,4,4,2"
ADAM17,ENST00000310823,.,.,0.41771167438945467,0.546107299488,"PROT_RANGE=176-181,778-778,813-813;CLUSTER_MUT_COUNT=4,2,2"
CRY2,ENST00000443527,.,.,0.9558018518349086,0.39062456522,"PROT_RANGE=192-194,379-383,398-401,532-536;CLUSTER_MUT_COUNT=3,3,3,4"
PPP1R16B,ENST00000299824,.,.,0.4535483242270874,0.5342849998170001,"PROT_RANGE=338-339,371-377,416-417,551-556;CLUSTER_MUT_COUNT=3,5,3,3"
APOL3,ENST00000349314,.,.,0.6774891289002389,0.466578206102,"PROT_RANGE=139-139,171-171;CLUSTER_MUT_COUNT=2,2"
FREM1,ENST00000422223,.,.,0.8177140111509703,0.430819279152,"PROT_RANGE=9-12,83-88,181-184,239-239,440-444,507-510,607-611,653-662,726-729,820-823,829-831,947-947,1101-1101,1132-1134,1143-1150,1438-1441,1518-1518,1523-1528,2010-2010;CLUSTER_MUT_COUNT=3,3,4,2,4,3,3,5,3,5,3,3,2,3,5,4,2,4,2"
ZBTB40,ENST00000404138,.,.,0.2906000217561335,0.592294651572,"PROT_RANGE=36-36,728-732,1185-1188;CLUSTER_MUT_COUNT=2,3,3"
UGT2A3,ENST00000251566,.,.,1.0789197631169605,0.355896406133,"PROT_RANGE=36-36,52-53,114-114,140-145,209-215,245-257,364-371,455-457,477-486;CLUSTER_MUT_COUNT=2,3,2,3,4,6,4,6,5"
COL2A1,ENST00000380518,.,.,0.50762834648803,0.518173889468,"PROT_RANGE=89-93,142-142,152-154,242-247,334-334,533-533,804-804,987-989,1046-1046,1292-1292;CLUSTER_MUT_COUNT=3,2,4,5,2,2,2,3,2,2"
ARHGAP4,ENST00000370028,.,.,0.5141433030522711,0.516220912376,"PROT_RANGE=371-374,465-468,532-532,768-768;CLUSTER_MUT_COUNT=5,3,2,2"
CD48,ENST00000368046,.,.,0.8573223737198743,0.415432724909,"PROT_RANGE=35-35,233-233;CLUSTER_MUT_COUNT=2,2"
ZNF675,ENST00000359788,.,.,1.01196429744415,0.375426105377,"PROT_RANGE=57-57,69-75,139-148,379-384,393-393,458-458;CLUSTER_MUT_COUNT=2,5,7,3,2,2"
RBM15,ENST00000369784,.,.,0.3809543085805669,0.5536959371869999,"PROT_RANGE=135-137,234-234,337-337,396-396;CLUSTER_MUT_COUNT=3,2,2,2"
CA9,ENST00000378357,.,.,0.23113123894224838,0.624640616375,PROT_RANGE=87-91;CLUSTER_MUT_COUNT=3
CASP4,ENST00000444739,.,.,1.0980105546760746,0.349915618638,"PROT_RANGE=55-55,201-201,241-241;CLUSTER_MUT_COUNT=3,2,3"
ST5,ENST00000534127,.,.,0.4136323283050377,0.546414709849,"PROT_RANGE=22-22,64-64,255-255,817-824;CLUSTER_MUT_COUNT=2,3,2,5"
UMODL1,ENST00000408989,.,.,0.345939470463286,0.569005380156,"PROT_RANGE=51-51,300-303,409-412,1027-1027,1071-1074;CLUSTER_MUT_COUNT=3,3,3,2,3"
REM1,ENST00000201979,.,.,1.588086648064097,0.227950930188,"PROT_RANGE=3-16,65-65,181-181,201-208;CLUSTER_MUT_COUNT=6,2,2,7"
C9orf43,ENST00000288462,.,.,0.42420234803201806,0.5431456924710001,"PROT_RANGE=58-58,256-256;CLUSTER_MUT_COUNT=2,2"
THNSL2,ENST00000324166,.,.,0.8880946662744081,0.407471415339,"PROT_RANGE=10-10,27-27,75-81,222-227;CLUSTER_MUT_COUNT=2,2,5,3"
SLC15A4,ENST00000266771,.,.,0.2475574275759988,0.6147920053989999,PROT_RANGE=325-326;CLUSTER_MUT_COUNT=3
C19orf66,ENST00000253110,.,.,0.6774891289002389,0.466578206102,PROT_RANGE=187-187;CLUSTER_MUT_COUNT=2
FKBP10,ENST00000321562,.,.,0.7262187966374135,0.456327238169,"PROT_RANGE=115-115,275-275,359-362;CLUSTER_MUT_COUNT=2,3,3"
MEF2C,ENST00000340208,.,.,0.984149971767577,0.3842674954070001,"PROT_RANGE=96-96,206-208,264-274,461-467;CLUSTER_MUT_COUNT=2,3,7,4"
PTPRC,ENST00000442510,.,.,0.7751731849268191,0.440976504603,"PROT_RANGE=44-44,102-115,129-132,162-166,206-210,445-453,469-477,658-658,747-747,897-901,923-927,934-941,952-952,987-990,1027-1027,1153-1154;CLUSTER_MUT_COUNT=2,9,4,4,5,5,6,2,2,4,3,5,2,3,2,3"
SAMD14,ENST00000503131,.,.,0.2138086338490692,0.635531508549,PROT_RANGE=43-45;CLUSTER_MUT_COUNT=3
FAM188B,ENST00000265299,.,.,0.16912204307240145,0.681630235529,PROT_RANGE=326-326;CLUSTER_MUT_COUNT=2
EGLN1,ENST00000366641,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=202-202;CLUSTER_MUT_COUNT=2
SYNC,ENST00000409190,.,.,0.35774777988261486,0.561794240277,PROT_RANGE=452-452;CLUSTER_MUT_COUNT=2
CSGALNACT2,ENST00000374466,.,.,0.36209159714382855,0.561794240277,"PROT_RANGE=94-94,124-124;CLUSTER_MUT_COUNT=3,2"
SGTA,ENST00000221566,.,.,0.4084648900739978,0.546414709849,PROT_RANGE=262-262;CLUSTER_MUT_COUNT=2
CLEC14A,ENST00000342213,.,.,1.987579705477093,0.152687291464,"PROT_RANGE=190-195,226-245,265-265,278-284,288-297,310-315,324-335,422-427,441-446,461-467,481-482;CLUSTER_MUT_COUNT=4,9,3,4,5,4,7,5,6,4,3"
MTHFD1L,ENST00000367321,.,.,0.6675258299253689,0.470111446076,"PROT_RANGE=399-405,740-749,759-761,953-953;CLUSTER_MUT_COUNT=6,5,3,2"
ESRRA,ENST00000405666,.,.,0.5551129760557363,0.503306148323,PROT_RANGE=215-227;CLUSTER_MUT_COUNT=7
TBC1D22A,ENST00000337137,.,.,0.21621056850324083,0.634396343339,PROT_RANGE=266-269;CLUSTER_MUT_COUNT=3
SLC9A8,ENST00000417961,.,.,0.9535725098983295,0.39062456522,"PROT_RANGE=188-193,306-311,544-548,557-557;CLUSTER_MUT_COUNT=6,3,3,2"
UBB,ENST00000302182,.,.,2.2327684356405553,0.123655807363,"PROT_RANGE=128-128,188-188;CLUSTER_MUT_COUNT=3,2"
HSPB8,ENST00000281938,.,.,2.037259688195935,0.147111576905,"PROT_RANGE=69-77,84-88,173-173;CLUSTER_MUT_COUNT=4,9,2"
U2AF2,ENST00000308924,.,.,0.4566419756348639,0.532930674448,"PROT_RANGE=176-176,395-395;CLUSTER_MUT_COUNT=3,2"
ELMOD2,ENST00000323570,.,.,1.159744261653358,0.329082373832,PROT_RANGE=8-11;CLUSTER_MUT_COUNT=4
TWIST1,ENST00000242261,.,.,2.078510221306727,0.141321189155,"PROT_RANGE=165-167,190-191;CLUSTER_MUT_COUNT=3,3"
TANC2,ENST00000424789,.,.,0.45368357671201703,0.5342849998170001,"PROT_RANGE=524-524,813-813,1178-1182,1322-1322,1670-1673,1706-1721,1761-1761;CLUSTER_MUT_COUNT=2,2,4,2,3,8,2"
PIGG,ENST00000453061,.,.,0.34183541435213705,0.569005380156,"PROT_RANGE=79-83,297-297,936-945;CLUSTER_MUT_COUNT=3,2,5"
TDRKH,ENST00000368822,.,.,1.9783599922842259,0.153446200135,"PROT_RANGE=56-60,148-148,182-182,233-233,372-372,492-492;CLUSTER_MUT_COUNT=3,3,2,2,2,2"
HMG20B,ENST00000333651,.,.,0.9178314877389241,0.396611837433,PROT_RANGE=190-191;CLUSTER_MUT_COUNT=3
PGLYRP4,ENST00000359650,.,.,1.127177861591504,0.3408812254599999,"PROT_RANGE=49-57,187-188,220-225,253-257,271-283;CLUSTER_MUT_COUNT=5,3,3,3,5"
USP38,ENST00000307017,.,.,0.18341259659085682,0.6636127560930001,PROT_RANGE=1010-1010;CLUSTER_MUT_COUNT=2
POLL,ENST00000370162,.,.,0.23368402217680337,0.622192235019,PROT_RANGE=364-364;CLUSTER_MUT_COUNT=2
PML,ENST00000268058,.,.,0.18615698546523698,0.661311638942,PROT_RANGE=360-363;CLUSTER_MUT_COUNT=3
DNAJC24,ENST00000465995,.,.,0.9196953631756841,0.396611837433,PROT_RANGE=50-54;CLUSTER_MUT_COUNT=4
PHOX2A,ENST00000298231,.,.,0.8327543426902508,0.424330775062,PROT_RANGE=100-100;CLUSTER_MUT_COUNT=3
LGI4,ENST00000310123,.,.,0.3941036353297722,0.55168640029,"PROT_RANGE=452-452,497-497;CLUSTER_MUT_COUNT=2,2"
PEF1,ENST00000373703,.,.,0.35774777988261486,0.561794240277,PROT_RANGE=42-42;CLUSTER_MUT_COUNT=2
KIF22,ENST00000160827,.,.,0.18566539506520555,0.661311638942,PROT_RANGE=625-625;CLUSTER_MUT_COUNT=2
MIER2,ENST00000264819,.,.,0.5363662047875112,0.507016084345,"PROT_RANGE=112-117,366-366;CLUSTER_MUT_COUNT=4,2"
FCGR2A,ENST00000271450,.,.,0.537665810687423,0.507016084345,"PROT_RANGE=12-13,239-239;CLUSTER_MUT_COUNT=3,2"
TRIP11,ENST00000267622,.,.,0.283841112871083,0.59572115597,"PROT_RANGE=6-6,99-99,308-308,704-708,1013-1018;CLUSTER_MUT_COUNT=2,2,2,4,4"
PODNL1,ENST00000339560,.,.,1.9181806216928903,0.163315079097,"PROT_RANGE=145-150,258-262,512-512;CLUSTER_MUT_COUNT=5,3,2"
RNF216,ENST00000389902,.,.,0.20598581272393754,0.641674866945,"PROT_RANGE=453-453,471-471;CLUSTER_MUT_COUNT=2,2"
CAP2,ENST00000229922,.,.,1.2323640252322614,0.311991316864,"PROT_RANGE=47-47,132-136,194-194,362-362,368-368;CLUSTER_MUT_COUNT=2,4,2,2,2"
SLC17A4,ENST00000377905,.,.,0.9044766737254105,0.402788265129,"PROT_RANGE=4-4,46-50,55-55,253-257,335-344,448-448,482-483;CLUSTER_MUT_COUNT=4,4,2,3,6,2,3"
SLC6A11,ENST00000254488,.,.,0.6187488052493397,0.487495462324,"PROT_RANGE=102-105,217-227,321-321,421-436,596-598;CLUSTER_MUT_COUNT=4,6,2,8,3"
DLK2,ENST00000357338,.,.,0.26217527587569833,0.604709253782,PROT_RANGE=151-151;CLUSTER_MUT_COUNT=2
UGT3A1,ENST00000274278,.,.,1.3252683546416029,0.286219149162,"PROT_RANGE=40-48,59-71,81-85,100-102,217-226,278-294,305-311,321-329,380-387,396-400,466-475,500-501;CLUSTER_MUT_COUNT=6,7,5,3,5,7,5,4,5,4,6,3"
CCR2,ENST00000292301,.,.,1.006949935498642,0.376915717157,"PROT_RANGE=195-198,224-224,231-235,270-276,334-334;CLUSTER_MUT_COUNT=4,2,5,4,2"
APBB1,ENST00000299402,.,.,0.7214243645399522,0.458410514817,"PROT_RANGE=80-85,242-242,284-288,399-418,481-481;CLUSTER_MUT_COUNT=3,2,4,6,2"
NIPAL4,ENST00000311946,.,.,0.3615032801212242,0.561794240277,"PROT_RANGE=141-150,460-465;CLUSTER_MUT_COUNT=4,3"
CACNA1I,ENST00000402142,.,.,0.5597191919232832,0.502126760009,"PROT_RANGE=138-139,299-313,328-339,708-708,749-750,822-825,1341-1355,1884-1884,1993-2000;CLUSTER_MUT_COUNT=3,7,5,2,4,3,6,2,4"
HERC5,ENST00000264350,.,.,0.30037900727868694,0.587016104287,"PROT_RANGE=345-348,389-393;CLUSTER_MUT_COUNT=3,3"
CDC42BPA,ENST00000366769,.,.,0.2957104073910656,0.590381149356,"PROT_RANGE=869-872,944-944,1587-1587,1653-1653;CLUSTER_MUT_COUNT=4,2,2,2"
ELANE,ENST00000590230,.,.,0.38095539973392384,0.5536959371869999,PROT_RANGE=153-155;CLUSTER_MUT_COUNT=3
SLC22A15,ENST00000369503,.,.,0.23368402217680337,0.622192235019,PROT_RANGE=250-250;CLUSTER_MUT_COUNT=2
FAM193A,ENST00000324666,.,.,0.5856953446143954,0.493003710155,"PROT_RANGE=228-230,814-821,831-831,871-871,1143-1143,1155-1155;CLUSTER_MUT_COUNT=4,5,3,2,2,3"
